date,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1991-08-06,,0.0,7.46,0.0,27.03
1991-08-07,,0.0,7.21,0.0,27.4
1991-08-08,,0.0,8.15,0.0,26.32
1991-08-09,,0.0,7.15,0.0,20.82
1991-08-10,,0.28,5.42,0.0,21.25
1991-08-11,,0.1,3.95,6.85,21.47
1991-08-12,,0.02,3.64,2.26,22.56
1991-08-13,,0.0,6.36,0.04,24.1
1991-08-14,,0.0,6.97,0.0,26.29
1991-08-15,,0.0,7.65,0.0,24.34
1991-08-16,,0.0,7.08,0.0,27.35
1991-08-17,,0.0,7.34,0.0,24.89
1991-08-18,,0.0,6.19,0.0,25.03
1991-08-19,,0.0,4.39,0.0,25.63
1991-08-20,,0.0,6.43,0.0,25.82
1991-08-21,,0.0,6.85,0.0,25.92
1991-08-22,,0.0,5.85,0.0,26.05
1991-08-23,,0.0,5.78,0.1,24.84
1991-08-24,,0.0,5.67,0.0,24.53
1991-08-25,,0.0,5.72,0.0,26.84
1991-08-26,,0.0,7.15,0.0,27.21
1991-08-27,,0.0,7.77,0.07,28.65
1991-08-28,,0.0,7.04,0.0,28.94
1991-08-29,,0.0,6.55,0.3,27.96
1991-08-30,,0.0,5.68,0.0,27.59
1991-08-31,,0.05,5.86,0.0,28.85
1991-09-01,,0.02,3.37,1.35,24.24
1991-09-02,,0.0,3.47,0.21,22.79
1991-09-03,,0.37,3.53,0.66,22.95
1991-09-04,,0.13,3.33,3.57,22.03
1991-09-05,,0.02,3.56,0.2,23.41
1991-09-06,,0.0,3.51,0.02,23.48
1991-09-07,,0.0,3.32,0.25,22.33
1991-09-08,,0.0,3.69,0.0,22.45
1991-09-09,,0.0,5.06,0.0,23.58
1991-09-10,,0.0,4.82,0.0,24.16
1991-09-11,,0.0,3.96,3.16,22.89
1991-09-12,,0.0,4.08,2.84,21.42
1991-09-13,,0.0,3.29,0.1,20.59
1991-09-14,,0.0,3.8,0.0,21.25
1991-09-15,,0.0,4.1,0.0,22.28
1991-09-16,,0.0,3.94,0.0,22.83
1991-09-17,,0.0,4.41,0.0,22.85
1991-09-18,,0.0,4.65,0.0,22.8
1991-09-19,,0.0,4.71,0.0,23.3
1991-09-20,,0.0,4.3,0.0,23.57
1991-09-21,,0.0,3.22,0.82,22.55
1991-09-22,,0.0,2.84,0.0,23.71
1991-09-23,,0.0,3.72,0.0,23.45
1991-09-24,,0.0,4.49,0.0,20.45
1991-09-25,,1.19,3.99,2.04,22.75
1991-09-26,,0.48,1.35,19.85,17.07
1991-09-27,,0.04,2.12,0.6,14.36
1991-09-28,,0.77,2.73,0.0,15.47
1991-09-29,,0.24,1.44,8.27,14.04
1991-09-30,,0.03,1.47,0.2,14.01
1991-10-01,,0.01,1.81,0.0,15.25
1991-10-02,,0.0,1.51,0.0,14.35
1991-10-03,,0.0,2.36,0.0,14.56
1991-10-04,,0.0,2.41,0.0,15.88
1991-10-05,,1.11,2.21,0.2,18.93
1991-10-06,,0.4,1.02,11.08,15.13
1991-10-07,,0.04,2.95,0.24,11.81
1991-10-08,,0.01,1.75,0.0,11.84
1991-10-09,,0.0,2.02,0.36,15.05
1991-10-10,,0.99,1.78,0.0,18.16
1991-10-11,,0.37,1.47,11.01,18.0
1991-10-12,,0.04,1.08,0.4,13.38
1991-10-13,,0.01,1.13,0.0,14.32
1991-10-14,,0.0,1.02,0.0,14.59
1991-10-15,,0.0,1.4,0.0,15.25
1991-10-16,,0.0,0.88,0.0,11.86
1991-10-17,,0.0,1.49,0.0,12.26
1991-10-18,,0.0,1.64,0.0,15.14
1991-10-19,,0.0,1.47,0.0,16.95
1991-10-20,,0.0,2.21,0.0,12.0
1991-10-21,,0.0,2.44,0.0,8.52
1991-10-22,,0.0,1.74,0.0,7.72
1991-10-23,,0.0,1.19,0.0,5.84
1991-10-24,,0.0,0.98,0.0,6.6
1991-10-25,,0.0,0.92,0.0,7.45
1991-10-26,,3.37,0.63,0.64,9.72
1991-10-27,,0.91,0.54,19.11,11.35
1991-10-28,,0.12,0.35,0.76,9.83
1991-10-29,,0.02,0.36,0.16,9.02
1991-10-30,,0.0,0.56,0.0,10.62
1991-10-31,,0.0,0.77,0.06,11.79
1991-11-01,,0.0,0.5,0.0,13.05
1991-11-02,,0.0,0.7,0.0,13.23
1991-11-03,,0.0,0.59,0.0,15.12
1991-11-04,,0.01,0.82,2.48,17.01
1991-11-05,,0.0,0.66,0.1,12.35
1991-11-06,,0.0,1.64,0.0,10.16
1991-11-07,,0.0,1.05,0.0,8.75
1991-11-08,,0.0,0.47,0.0,8.65
1991-11-09,,0.0,0.75,0.0,10.12
1991-11-10,,0.0,0.87,0.0,10.3
1991-11-11,,0.0,0.4,0.0,6.22
1991-11-12,,0.0,0.42,0.0,7.35
1991-11-13,,0.79,0.44,0.0,9.2
1991-11-14,,0.18,0.37,6.49,6.8
1991-11-15,,1.87,1.49,2.36,11.49
1991-11-16,,0.24,0.44,9.94,9.48
1991-11-17,,0.03,1.98,0.3,9.95
1991-11-18,,0.01,1.57,0.0,11.42
1991-11-19,,0.0,0.81,0.41,11.23
1991-11-20,,0.0,0.76,0.0,9.17
1991-11-21,,0.0,0.89,0.0,7.2
1991-11-22,,0.0,1.15,0.0,6.66
1991-11-23,,0.0,0.86,0.0,4.89
1991-11-24,,0.0,0.35,0.0,3.06
1991-11-25,,0.0,0.48,0.0,5.78
1991-11-26,,0.0,0.5,0.0,6.73
1991-11-27,,0.0,0.22,0.0,5.66
1991-11-28,,0.0,0.15,0.0,6.6
1991-11-29,,1.4,0.2,0.0,7.92
1991-11-30,,3.35,0.61,19.99,10.16
1991-12-01,,2.11,0.32,16.45,9.48
1991-12-02,,0.57,0.28,4.28,10.06
1991-12-03,,0.25,0.4,0.26,9.11
1991-12-04,,0.09,0.3,0.4,9.33
1991-12-05,,0.03,0.25,0.0,9.45
1991-12-06,,0.01,0.1,0.2,6.72
1991-12-07,,0.0,0.16,0.1,7.11
1991-12-08,,0.0,0.2,0.0,6.37
1991-12-09,,0.0,0.04,0.0,6.63
1991-12-10,,0.0,0.31,0.0,4.92
1991-12-11,,0.01,0.44,0.0,7.46
1991-12-12,,0.09,0.51,1.02,7.79
1991-12-13,,0.03,0.39,0.9,6.25
1991-12-14,,0.02,0.3,0.05,4.61
1991-12-15,,2.16,0.37,0.3,7.23
1991-12-16,,0.86,0.4,7.44,7.18
1991-12-17,,0.14,0.0,0.1,4.95
1991-12-18,,0.06,0.08,0.1,4.41
1991-12-19,,0.01,0.0,0.2,5.45
1991-12-20,,0.0,0.34,0.0,6.34
1991-12-21,,0.0,3.5,0.0,10.14
1991-12-22,,0.0,1.57,0.0,9.93
1991-12-23,,0.0,0.53,0.0,8.94
1991-12-24,,0.0,1.02,0.0,7.16
1991-12-25,,0.0,0.79,0.0,7.95
1991-12-26,,0.0,0.03,0.0,2.32
1991-12-27,,0.0,0.29,0.16,2.99
1991-12-28,,0.0,0.37,0.1,3.9
1991-12-29,,0.0,0.03,0.1,2.07
1991-12-30,,0.0,0.16,0.2,3.27
1991-12-31,,0.01,0.02,0.3,0.54
1992-01-01,,0.0,0.19,0.1,0.65
1992-01-02,,0.0,0.25,0.0,0.26
1992-01-03,,0.01,0.28,0.2,0.67
1992-01-04,,0.0,0.01,0.1,0.51
1992-01-05,,0.0,0.22,0.4,-0.44
1992-01-06,,0.0,0.2,0.1,-1.07
1992-01-07,,0.0,0.05,0.35,-1.15
1992-01-08,,0.02,0.12,0.3,1.69
1992-01-09,,0.0,0.52,0.0,7.68
1992-01-10,,0.0,0.44,0.3,5.92
1992-01-11,,0.0,1.0,0.0,6.3
1992-01-12,,0.82,0.13,0.0,5.47
1992-01-13,,0.47,0.31,5.99,3.05
1992-01-14,,0.11,0.0,0.16,3.46
1992-01-15,,0.02,0.0,0.0,1.95
1992-01-16,,0.0,0.28,0.0,0.55
1992-01-17,,0.0,0.25,0.0,-0.03
1992-01-18,,0.0,0.42,0.1,5.5
1992-01-19,,0.0,0.11,0.0,0.05
1992-01-20,,0.0,0.21,0.0,1.33
1992-01-21,,0.0,0.15,0.0,0.92
1992-01-22,,0.0,0.16,0.0,1.07
1992-01-23,,0.0,0.1,6.93,0.05
1992-01-24,,2.33,0.22,9.57,-0.56
1992-01-25,,0.76,0.13,5.69,2.38
1992-01-26,,0.14,0.3,0.1,4.0
1992-01-27,,0.03,0.14,0.0,2.73
1992-01-28,,0.01,0.26,0.0,2.57
1992-01-29,,0.0,0.12,0.0,0.52
1992-01-30,,0.0,0.1,0.0,0.44
1992-01-31,,0.0,0.13,0.0,0.3
1992-02-01,,0.0,0.09,0.0,0.53
1992-02-02,,0.0,0.17,0.35,0.59
1992-02-03,,0.0,0.34,0.1,1.15
1992-02-04,,0.0,0.35,0.0,0.84
1992-02-05,,0.0,0.33,0.1,1.77
1992-02-06,,0.0,0.58,0.0,7.57
1992-02-07,,0.0,0.23,0.0,3.54
1992-02-08,,0.0,0.23,0.0,4.59
1992-02-09,,0.0,0.49,0.0,6.55
1992-02-10,,0.0,0.16,0.1,6.43
1992-02-11,,0.0,0.12,0.0,5.17
1992-02-12,,0.14,0.22,0.0,6.43
1992-02-13,,0.08,0.79,2.15,10.96
1992-02-14,,0.01,1.4,0.08,7.6
1992-02-15,,0.0,0.93,0.0,6.94
1992-02-16,,0.0,0.55,0.0,8.37
1992-02-17,,0.0,0.45,0.0,6.29
1992-02-18,,0.0,1.03,0.0,6.71
1992-02-19,,0.01,0.74,0.86,3.96
1992-02-20,,0.0,1.15,0.11,5.44
1992-02-21,,0.0,0.69,0.0,3.17
1992-02-22,,0.0,0.86,0.0,2.76
1992-02-23,,0.0,0.86,0.0,2.37
1992-02-24,,0.01,0.98,0.0,6.21
1992-02-25,,0.02,1.15,1.1,7.46
1992-02-26,,0.0,0.69,0.3,6.94
1992-02-27,,0.0,0.61,0.0,5.98
1992-02-28,,0.0,0.84,0.0,7.44
1992-02-29,,0.0,1.21,0.0,7.97
1992-03-01,,0.0,1.05,0.0,10.6
1992-03-02,,0.0,1.27,0.1,10.36
1992-03-03,,0.0,0.88,0.0,8.7
1992-03-04,,0.05,0.84,0.0,8.85
1992-03-05,,0.04,0.98,1.9,9.35
1992-03-06,,0.01,1.08,0.6,10.15
1992-03-07,,0.0,0.81,0.0,8.35
1992-03-08,,0.56,1.11,0.0,9.13
1992-03-09,,0.25,1.44,7.31,11.03
1992-03-10,,0.03,0.94,0.15,6.83
1992-03-11,,0.01,1.35,0.0,8.7
1992-03-12,,0.0,1.66,0.0,8.14
1992-03-13,,0.0,1.75,0.0,6.75
1992-03-14,,0.0,1.78,0.0,10.05
1992-03-15,,0.0,3.42,0.0,12.81
1992-03-16,,0.0,3.51,0.0,12.82
1992-03-17,,0.0,2.94,0.0,12.91
1992-03-18,,0.0,2.44,0.0,11.35
1992-03-19,,0.0,1.87,0.59,11.52
1992-03-20,,0.0,1.92,0.0,12.07
1992-03-21,,0.0,2.6,0.0,12.93
1992-03-22,,0.0,5.04,0.0,14.48
1992-03-23,,0.0,4.61,0.0,16.95
1992-03-24,,0.0,2.99,0.05,10.35
1992-03-25,,0.0,2.49,0.0,6.6
1992-03-26,,0.0,2.21,0.0,6.45
1992-03-27,,0.0,2.44,0.17,6.24
1992-03-28,,0.0,3.13,0.0,6.43
1992-03-29,,0.0,3.88,0.0,7.63
1992-03-30,,0.24,2.75,0.04,9.46
1992-03-31,,0.04,2.22,4.73,10.64
1992-04-01,,0.01,2.1,0.8,7.65
1992-04-02,,0.0,2.66,3.35,10.43
1992-04-03,,0.07,2.28,0.38,13.86
1992-04-04,,4.02,1.93,0.1,12.25
1992-04-05,,0.91,1.11,21.93,8.94
1992-04-06,,0.08,2.62,0.4,8.96
1992-04-07,,0.01,3.35,0.59,10.91
1992-04-08,,0.08,2.44,0.1,8.91
1992-04-09,,0.04,1.85,3.36,8.23
1992-04-10,,0.01,4.07,0.1,11.09
1992-04-11,,0.0,4.7,0.0,11.36
1992-04-12,,0.0,4.61,0.0,12.72
1992-04-13,,0.0,3.93,0.0,11.95
1992-04-14,,0.0,3.71,0.0,11.25
1992-04-15,,0.0,4.58,0.0,14.73
1992-04-16,,0.0,4.74,0.0,12.55
1992-04-17,,0.0,4.06,0.0,7.7
1992-04-18,,0.0,5.54,0.0,11.46
1992-04-19,,0.0,6.58,0.0,16.78
1992-04-20,,0.0,4.55,0.0,13.89
1992-04-21,,0.0,4.61,0.0,15.65
1992-04-22,,0.0,5.73,0.0,15.92
1992-04-23,,0.0,5.46,0.0,16.45
1992-04-24,,0.0,5.65,0.0,18.25
1992-04-25,,0.0,5.53,0.0,20.75
1992-04-26,,0.0,4.99,0.0,19.35
1992-04-27,,0.0,6.61,0.0,19.25
1992-04-28,,0.0,5.78,0.0,19.6
1992-04-29,,0.0,5.31,0.4,16.27
1992-04-30,,0.0,7.56,0.0,11.55
1992-05-01,,1.12,4.7,0.0,14.17
1992-05-02,,4.79,5.19,18.5,17.29
1992-05-03,,0.93,0.61,19.98,8.05
1992-05-04,,0.08,2.43,1.29,11.19
1992-05-05,,0.01,3.64,0.0,14.53
1992-05-06,,0.0,4.61,0.0,13.14
1992-05-07,,0.0,5.02,0.0,15.13
1992-05-08,,0.0,3.77,0.0,15.05
1992-05-09,,0.0,5.84,0.0,16.61
1992-05-10,,0.0,5.96,0.0,18.78
1992-05-11,,0.0,5.93,0.0,18.99
1992-05-12,,0.0,5.74,0.0,17.62
1992-05-13,,0.0,6.63,0.0,17.55
1992-05-14,,0.0,6.64,0.0,18.49
1992-05-15,,0.0,5.84,0.0,18.05
1992-05-16,,0.0,6.81,0.0,19.31
1992-05-17,,0.0,7.53,0.0,22.36
1992-05-18,,0.0,5.72,0.0,22.46
1992-05-19,,0.0,6.85,0.0,22.84
1992-05-20,,0.91,6.22,4.44,21.25
1992-05-21,,0.28,3.35,11.95,17.81
1992-05-22,,0.03,3.94,0.32,19.21
1992-05-23,,0.01,3.75,2.05,18.85
1992-05-24,,0.0,3.94,7.47,18.9
1992-05-25,,0.0,4.19,0.24,17.84
1992-05-26,,0.0,5.7,0.0,19.13
1992-05-27,,0.0,4.56,1.42,20.13
1992-05-28,,0.88,5.51,1.23,21.25
1992-05-29,,0.35,3.59,11.55,19.12
1992-05-30,,1.59,3.0,1.8,19.16
1992-05-31,,1.64,2.38,13.22,16.22
1992-06-01,,5.74,4.02,14.05,18.65
1992-06-02,,1.02,1.77,24.19,13.39
1992-06-03,,0.15,3.91,3.24,16.68
1992-06-04,,0.05,3.88,2.47,15.35
1992-06-05,,0.01,4.11,0.1,13.24
1992-06-06,,0.73,5.71,0.0,14.68
1992-06-07,,0.25,3.24,4.75,14.29
1992-06-08,,0.03,3.54,0.24,14.75
1992-06-09,,0.89,5.22,0.0,17.2
1992-06-10,,0.27,2.22,8.81,12.89
1992-06-11,,0.03,3.43,0.2,12.49
1992-06-12,,0.01,5.36,0.0,15.98
1992-06-13,,0.0,5.33,0.0,16.62
1992-06-14,,0.0,3.57,3.49,16.58
1992-06-15,,0.08,4.95,0.1,21.2
1992-06-16,,0.82,3.79,4.19,19.54
1992-06-17,,0.11,3.45,6.08,17.63
1992-06-18,,0.02,4.72,0.56,18.44
1992-06-19,,0.0,5.11,0.09,20.77
1992-06-20,,0.0,5.9,0.0,16.72
1992-06-21,,0.0,4.67,0.0,15.7
1992-06-22,,0.0,3.8,0.0,16.15
1992-06-23,,0.15,4.51,1.91,18.79
1992-06-24,,0.07,3.22,7.1,16.19
1992-06-25,,0.01,4.62,0.2,16.57
1992-06-26,,0.0,6.52,0.0,17.91
1992-06-27,,0.0,7.11,0.0,20.8
1992-06-28,,0.0,6.87,0.0,22.16
1992-06-29,,0.0,6.94,0.6,23.25
1992-06-30,,0.96,5.45,0.25,22.64
1992-07-01,,0.37,3.18,15.95,18.15
1992-07-02,,0.04,4.24,1.25,17.67
1992-07-03,,0.01,5.92,0.0,21.21
1992-07-04,,0.0,5.86,0.0,23.5
1992-07-05,,0.0,5.16,0.0,18.65
1992-07-06,,0.0,6.34,0.33,18.58
1992-07-07,,0.0,5.29,0.0,17.7
1992-07-08,,0.0,4.86,0.0,19.84
1992-07-09,,0.0,4.87,0.28,20.07
1992-07-10,,0.17,5.58,0.31,22.25
1992-07-11,,0.03,2.88,4.15,16.89
1992-07-12,,0.01,7.02,0.1,20.27
1992-07-13,,0.0,8.33,0.0,21.59
1992-07-14,,0.0,6.79,0.0,22.79
1992-07-15,,0.0,7.75,0.0,25.58
1992-07-16,,0.0,7.38,0.26,25.65
1992-07-17,,0.0,6.66,0.0,26.21
1992-07-18,,0.0,7.6,0.0,26.62
1992-07-19,,0.0,7.85,0.0,26.4
1992-07-20,,0.0,8.88,0.0,26.79
1992-07-21,,0.0,8.73,0.1,27.78
1992-07-22,,0.0,5.22,0.0,23.45
1992-07-23,,0.0,6.14,0.0,24.18
1992-07-24,,0.0,7.63,0.0,25.98
1992-07-25,,0.0,5.72,0.0,24.52
1992-07-26,,0.0,6.61,0.0,26.3
1992-07-27,,0.0,7.79,0.0,28.19
1992-07-28,,0.0,8.12,0.0,27.63
1992-07-29,,0.0,7.33,1.41,24.74
1992-07-30,,0.0,7.39,0.14,27.59
1992-07-31,,0.0,6.87,0.0,26.37
1992-08-01,,0.0,7.05,0.0,26.9
1992-08-02,,0.0,6.4,2.07,26.48
1992-08-03,,0.0,6.32,0.2,27.98
1992-08-04,,0.0,5.31,0.49,26.45
1992-08-05,,0.0,6.2,0.0,26.6
1992-08-06,,0.0,5.19,0.0,27.23
1992-08-07,,0.0,5.72,0.0,26.55
1992-08-08,,0.9,7.08,1.88,27.5
1992-08-09,,0.28,6.27,22.55,23.86
1992-08-10,,0.03,3.89,0.78,18.45
1992-08-11,,0.01,5.47,0.0,21.98
1992-08-12,,0.0,4.8,0.17,23.33
1992-08-13,,0.0,4.5,0.0,23.13
1992-08-14,,0.0,5.4,0.0,23.51
1992-08-15,,0.0,4.56,0.0,21.72
1992-08-16,,0.0,5.2,0.0,22.84
1992-08-17,,0.0,5.87,0.0,25.32
1992-08-18,,0.0,6.46,0.0,26.27
1992-08-19,,0.0,5.94,0.2,27.98
1992-08-20,,0.0,3.88,1.41,25.08
1992-08-21,,0.0,4.9,0.09,25.38
1992-08-22,,0.0,5.11,0.0,24.35
1992-08-23,,0.0,5.91,0.0,25.45
1992-08-24,,0.0,4.81,0.0,25.7
1992-08-25,,0.0,5.41,0.0,25.72
1992-08-26,,0.0,4.91,0.0,26.84
1992-08-27,,0.0,6.98,0.0,26.84
1992-08-28,,0.0,5.69,0.0,25.76
1992-08-29,,0.0,5.52,1.59,24.22
1992-08-30,,0.0,4.15,0.1,17.15
1992-08-31,,0.0,5.2,0.0,21.01
1992-09-01,,0.0,4.47,0.1,19.33
1992-09-02,,0.0,4.87,0.0,18.25
1992-09-03,,0.0,4.31,0.0,19.88
1992-09-04,,0.0,5.66,0.0,22.49
1992-09-05,,0.0,7.2,0.0,19.01
1992-09-06,,0.0,3.97,0.0,18.82
1992-09-07,,0.0,4.31,0.0,22.35
1992-09-08,,1.12,3.8,0.4,22.85
1992-09-09,,2.63,2.26,26.08,19.49
1992-09-10,,0.38,1.78,7.94,17.32
1992-09-11,,0.04,2.93,0.2,20.35
1992-09-12,,0.01,3.1,0.0,22.43
1992-09-13,,0.0,3.0,0.0,20.85
1992-09-14,,0.0,3.66,0.0,21.61
1992-09-15,,0.0,2.66,0.0,21.47
1992-09-16,,0.0,3.23,0.0,21.73
1992-09-17,,0.0,3.57,0.0,22.13
1992-09-18,,0.0,3.54,0.0,22.81
1992-09-19,,0.0,2.33,0.0,20.89
1992-09-20,,0.0,2.92,0.0,22.69
1992-09-21,,0.0,2.78,0.0,21.91
1992-09-22,,0.0,2.69,0.35,20.85
1992-09-23,,0.0,2.7,0.0,15.91
1992-09-24,,0.0,2.49,0.0,15.72
1992-09-25,,0.0,2.54,0.0,17.61
1992-09-26,,14.72,3.6,0.0,20.66
1992-09-27,,2.77,1.41,67.16,16.55
1992-09-28,,0.3,1.31,4.21,13.62
1992-09-29,,0.07,1.7,0.1,13.12
1992-09-30,,0.02,2.33,0.0,17.11
1992-10-01,,0.0,2.18,0.0,17.55
1992-10-02,,0.0,2.28,0.0,19.61
1992-10-03,,0.0,2.16,0.0,19.54
1992-10-04,,0.0,3.23,0.0,15.53
1992-10-05,,0.0,3.04,0.0,15.11
1992-10-06,,0.0,2.25,0.0,14.63
1992-10-07,,0.0,1.81,0.0,13.41
1992-10-08,,1.34,1.48,0.0,14.08
1992-10-09,,1.69,0.93,16.64,12.96
1992-10-10,,0.49,0.87,13.64,12.24
1992-10-11,,0.12,1.03,1.96,13.29
1992-10-12,,0.47,1.01,1.51,13.12
1992-10-13,,0.21,0.95,3.56,12.55
1992-10-14,,0.03,0.88,1.21,12.55
1992-10-15,,0.08,0.88,0.0,11.43
1992-10-16,,0.33,0.84,1.66,11.95
1992-10-17,,0.19,0.97,9.25,13.28
1992-10-18,,0.37,0.97,0.31,9.99
1992-10-19,,1.44,1.22,5.68,12.26
1992-10-20,,0.37,0.8,5.55,11.4
1992-10-21,,0.05,0.57,0.2,11.67
1992-10-22,,0.01,0.75,0.0,7.86
1992-10-23,,0.0,0.77,0.3,8.83
1992-10-24,,0.0,1.01,0.0,13.65
1992-10-25,,0.0,1.07,0.0,11.65
1992-10-26,,0.0,0.97,0.0,13.01
1992-10-27,,0.0,0.71,0.0,13.63
1992-10-28,,0.0,0.92,0.31,15.54
1992-10-29,,0.52,2.23,0.69,16.17
1992-10-30,,0.68,0.7,5.99,15.19
1992-10-31,,1.34,0.36,1.72,11.35
1992-11-01,,0.95,0.46,4.91,7.88
1992-11-02,,0.18,0.35,2.22,4.74
1992-11-03,,0.02,0.58,0.1,8.98
1992-11-04,,0.01,0.64,0.0,11.88
1992-11-05,,0.0,0.43,0.0,13.33
1992-11-06,,0.02,0.43,0.0,10.4
1992-11-07,,0.03,0.28,0.79,11.25
1992-11-08,,0.02,0.22,0.1,10.64
1992-11-09,,0.0,0.06,0.0,10.28
1992-11-10,,0.0,0.26,0.0,10.13
1992-11-11,,0.0,0.09,0.0,9.04
1992-11-12,,0.0,0.2,0.06,11.69
1992-11-13,,0.0,0.85,0.0,9.48
1992-11-14,,0.0,1.22,0.0,13.87
1992-11-15,,0.03,0.51,0.0,15.52
1992-11-16,,0.02,0.19,1.79,9.17
1992-11-17,,0.0,1.09,0.1,10.94
1992-11-18,,0.0,2.28,0.0,11.98
1992-11-19,,0.0,1.46,0.0,11.47
1992-11-20,,0.0,0.82,0.0,12.18
1992-11-21,,0.0,0.47,0.0,11.11
1992-11-22,,0.0,0.16,0.0,8.68
1992-11-23,,0.0,0.1,0.2,7.97
1992-11-24,,0.0,0.23,0.1,5.56
1992-11-25,,0.0,0.1,0.2,6.29
1992-11-26,,0.0,0.32,0.0,9.32
1992-11-27,,0.0,0.2,0.0,10.15
1992-11-28,,0.01,0.16,0.1,9.56
1992-11-29,,0.01,0.06,0.4,8.07
1992-11-30,,0.0,0.33,0.2,6.74
1992-12-01,,0.0,0.1,0.0,6.59
1992-12-02,,0.01,0.08,0.0,6.55
1992-12-03,,0.01,0.04,0.74,7.92
1992-12-04,,0.36,0.57,0.34,10.17
1992-12-05,,0.11,0.41,4.68,9.86
1992-12-06,,0.02,1.42,0.18,7.25
1992-12-07,,0.01,0.42,0.8,8.37
1992-12-08,,0.0,0.71,0.39,8.67
1992-12-09,,0.0,1.29,0.36,7.16
1992-12-10,,0.0,1.02,0.0,6.91
1992-12-11,,0.0,0.42,0.0,3.85
1992-12-12,,0.0,0.42,0.0,4.01
1992-12-13,,0.01,0.11,0.0,1.27
1992-12-14,,0.02,0.03,0.2,3.24
1992-12-15,,0.0,0.0,0.0,3.62
1992-12-16,,0.66,0.27,0.3,6.65
1992-12-17,,0.29,0.26,4.18,6.48
1992-12-18,,0.06,0.13,0.2,5.54
1992-12-19,,0.01,0.14,0.0,7.11
1992-12-20,,0.0,0.3,0.0,9.52
1992-12-21,,0.0,0.12,0.0,7.92
1992-12-22,,0.0,0.28,0.0,7.58
1992-12-23,,0.05,0.25,0.1,8.32
1992-12-24,,0.19,0.19,1.12,9.19
1992-12-25,,0.29,0.25,2.03,9.85
1992-12-26,,0.38,0.45,0.45,9.74
1992-12-27,,0.14,0.33,1.64,10.04
1992-12-28,,0.02,0.32,0.1,4.85
1992-12-29,,0.01,0.31,0.0,5.25
1992-12-30,,0.01,0.16,0.0,2.73
1992-12-31,,0.02,0.07,0.1,-0.27
1993-01-01,,0.01,0.01,0.0,-0.03
1993-01-02,,0.0,0.2,0.0,0.34
1993-01-03,,0.0,0.33,0.0,0.01
1993-01-04,,0.0,0.04,0.0,-0.98
1993-01-05,,0.0,0.11,0.0,0.08
1993-01-06,,0.0,0.12,0.0,0.85
1993-01-07,,0.0,0.19,0.0,3.15
1993-01-08,,0.0,0.25,0.0,2.81
1993-01-09,,0.0,0.2,0.17,3.16
1993-01-10,,0.0,0.28,0.16,2.37
1993-01-11,,0.01,0.22,0.1,2.18
1993-01-12,,0.0,0.12,0.2,2.2
1993-01-13,,0.0,0.6,0.0,7.86
1993-01-14,,0.0,0.2,0.0,6.55
1993-01-15,,0.01,0.09,0.2,5.85
1993-01-16,,0.0,0.11,0.0,6.47
1993-01-17,,0.0,0.25,0.0,7.05
1993-01-18,,0.0,0.0,0.0,5.21
1993-01-19,,0.0,0.22,0.0,5.68
1993-01-20,,0.0,0.12,0.0,4.76
1993-01-21,,0.0,0.4,0.0,2.47
1993-01-22,,0.0,0.27,0.0,1.03
1993-01-23,,0.0,0.36,0.1,0.7
1993-01-24,,0.0,0.29,0.0,0.46
1993-01-25,,0.0,0.28,0.2,0.31
1993-01-26,,0.0,0.45,0.26,2.25
1993-01-27,,0.0,0.15,0.0,3.66
1993-01-28,,0.0,0.3,0.0,2.7
1993-01-29,,0.0,0.09,0.0,1.51
1993-01-30,,0.0,0.23,0.0,4.72
1993-01-31,,0.0,0.75,0.0,8.47
1993-02-01,,0.0,0.63,0.0,9.25
1993-02-02,,0.0,0.44,0.0,8.52
1993-02-03,,0.0,0.16,0.0,5.25
1993-02-04,,0.67,0.33,0.0,5.94
1993-02-05,,0.62,1.14,6.67,8.85
1993-02-06,,0.14,0.42,1.03,7.94
1993-02-07,,0.03,0.34,0.12,7.11
1993-02-08,,0.01,0.16,0.0,5.42
1993-02-09,,0.0,0.48,0.0,4.97
1993-02-10,,0.0,0.42,0.1,4.51
1993-02-11,,0.01,0.52,0.1,7.72
1993-02-12,,0.01,0.46,0.2,7.17
1993-02-13,,0.0,0.38,0.1,8.25
1993-02-14,,0.0,0.35,0.1,6.85
1993-02-15,,0.0,0.7,0.0,6.75
1993-02-16,,0.0,0.82,0.0,9.03
1993-02-17,,0.0,1.22,0.0,9.77
1993-02-18,,0.0,1.03,0.0,6.44
1993-02-19,,0.0,1.17,0.0,7.75
1993-02-20,,0.0,0.95,0.0,7.66
1993-02-21,,0.0,1.93,0.0,9.06
1993-02-22,,0.0,2.94,0.0,7.55
1993-02-23,,0.0,2.05,0.0,6.83
1993-02-24,,0.0,1.57,0.0,3.08
1993-02-25,,0.0,1.39,0.0,1.19
1993-02-26,,0.0,1.31,0.0,2.62
1993-02-27,,0.0,1.12,0.2,4.83
1993-02-28,,0.0,0.92,0.1,4.25
1993-03-01,,0.06,0.93,0.0,2.72
1993-03-02,,0.13,1.06,2.38,1.32
1993-03-03,,0.03,0.78,0.27,2.31
1993-03-04,,0.01,1.15,0.0,6.57
1993-03-05,,0.0,0.89,0.0,5.91
1993-03-06,,0.0,1.52,0.0,5.15
1993-03-07,,0.0,2.48,0.0,6.95
1993-03-08,,0.0,2.26,0.0,7.59
