date,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
2014-10-09,,0.18,1.3,5.63,14.22
2014-10-10,,0.33,0.9,5.33,11.85
2014-10-11,,0.29,0.93,4.15,10.86
2014-10-12,,0.34,0.89,7.32,11.79
2014-10-13,,0.39,0.83,5.32,9.79
2014-10-14,,0.3,0.75,3.54,9.28
2014-10-15,,0.19,0.74,0.48,9.43
2014-10-16,,0.13,0.84,1.33,11.1
2014-10-17,,0.07,0.93,0.0,13.62
2014-10-18,,0.03,1.29,0.0,14.07
2014-10-19,,0.01,1.11,0.0,13.92
2014-10-20,,0.01,0.97,0.0,15.06
2014-10-21,,0.01,1.16,0.0,16.36
2014-10-22,,0.01,1.2,0.0,14.43
2014-10-23,,0.01,0.8,0.0,7.51
2014-10-24,,0.01,1.07,0.0,11.93
2014-10-25,,0.01,0.84,0.0,12.7
2014-10-26,,0.01,0.7,0.08,12.46
2014-10-27,,0.01,0.58,0.02,12.17
2014-10-28,,0.01,0.56,0.01,11.2
2014-10-29,,0.01,0.37,0.0,10.01
2014-10-30,,0.01,0.44,0.0,11.61
2014-10-31,,0.01,0.59,0.0,12.91
2014-11-01,,0.0,0.43,0.0,10.66
2014-11-02,,0.08,0.33,0.0,11.49
2014-11-03,,0.38,0.44,10.3,8.98
2014-11-04,,0.84,0.37,6.28,4.51
2014-11-05,,0.82,0.28,9.11,2.11
2014-11-06,,0.68,0.34,2.01,2.31
2014-11-07,,0.54,0.25,0.0,6.09
2014-11-08,,0.35,0.12,0.28,5.35
2014-11-09,,0.27,0.14,1.68,4.11
2014-11-10,,0.15,0.0,0.21,1.37
2014-11-11,,0.19,0.15,0.59,3.74
2014-11-12,,0.24,0.33,4.05,4.27
2014-11-13,,0.13,0.16,0.01,6.67
2014-11-14,,0.5,0.32,8.53,9.19
2014-11-15,,0.82,0.16,5.45,5.2
2014-11-16,,0.93,0.1,6.79,3.37
2014-11-17,,0.98,0.14,7.57,2.12
2014-11-18,,0.85,0.02,0.01,3.27
2014-11-19,,0.64,0.15,0.0,4.87
2014-11-20,,0.45,0.3,0.0,8.46
2014-11-21,,0.29,0.25,0.0,8.9
2014-11-22,,0.18,0.23,0.0,9.8
2014-11-23,,0.09,0.2,0.04,10.51
2014-11-24,,0.04,0.17,0.0,7.8
2014-11-25,,0.02,0.18,0.0,7.72
2014-11-26,,0.09,0.05,3.78,8.28
2014-11-27,,0.07,0.17,1.57,5.04
2014-11-28,,0.75,0.21,6.26,4.93
2014-11-29,,7.63,0.34,44.94,5.24
2014-11-30,,12.55,0.18,78.95,6.01
2014-12-01,,12.19,0.3,4.82,6.31
2014-12-02,,11.71,0.27,7.06,3.99
2014-12-03,,10.6,0.25,0.28,2.83
2014-12-04,,9.55,0.21,0.21,-0.07
2014-12-05,,8.58,0.0,0.06,0.29
2014-12-06,,7.67,0.11,0.54,0.77
2014-12-07,,6.87,0.24,2.28,-1.87
2014-12-08,,6.32,0.25,0.99,1.12
2014-12-09,,5.77,0.07,2.12,2.63
2014-12-10,,5.13,0.23,0.31,-0.76
2014-12-11,,4.6,0.18,0.14,4.67
2014-12-12,,4.0,0.01,0.0,2.26
2014-12-13,,3.48,0.28,0.0,4.49
2014-12-14,,3.74,0.24,4.82,4.22
2014-12-15,,4.54,0.29,19.26,2.08
2014-12-16,,4.38,0.06,1.24,1.78
2014-12-17,,4.21,0.12,3.08,3.79
2014-12-18,,3.73,0.13,0.05,3.17
2014-12-19,,3.26,0.11,0.0,5.65
2014-12-20,,2.75,0.27,0.0,5.63
2014-12-21,,2.26,0.01,0.0,2.68
2014-12-22,,1.82,0.12,0.0,4.04
2014-12-23,,1.44,0.37,0.0,6.12
2014-12-24,,1.11,0.24,0.0,2.0
2014-12-25,,0.83,0.12,0.01,1.31
2014-12-26,,0.6,0.33,0.23,3.01
2014-12-27,,0.44,0.04,0.02,3.43
2014-12-28,,0.85,0.09,10.08,3.61
2014-12-29,,0.64,0.21,1.91,-2.7
2014-12-30,,0.4,0.56,0.03,-3.03
2014-12-31,,0.28,0.43,0.0,-1.3
2015-01-01,,0.23,0.66,0.04,1.34
2015-01-02,,0.17,0.88,0.14,2.75
2015-01-03,,0.13,0.63,0.11,4.75
2015-01-04,,0.07,0.98,0.2,6.73
2015-01-05,,0.04,0.51,0.0,4.56
2015-01-06,,0.04,0.51,0.0,4.3
2015-01-07,,0.04,0.02,0.0,0.23
2015-01-08,,0.03,0.16,0.0,1.31
2015-01-09,,0.03,0.3,0.0,2.87
2015-01-10,,0.03,0.56,0.0,6.91
2015-01-11,,0.03,0.86,0.0,6.5
2015-01-12,,0.03,0.15,0.06,-0.39
2015-01-13,,0.03,0.4,0.0,4.25
2015-01-14,,0.03,0.38,0.0,4.99
2015-01-15,,0.04,0.13,0.0,3.59
2015-01-16,,0.26,0.09,5.14,2.09
2015-01-17,,0.13,0.01,1.15,-2.13
2015-01-18,,0.05,0.13,0.01,-1.18
2015-01-19,,0.03,0.14,1.0,-1.82
2015-01-20,,0.03,0.07,0.35,-3.94
2015-01-21,,0.03,0.18,0.26,-2.14
2015-01-22,,0.03,0.09,0.63,-1.55
2015-01-23,,0.02,0.29,3.12,-1.91
2015-01-24,,0.03,0.2,0.19,-3.16
2015-01-25,,0.05,0.25,0.2,0.38
2015-01-26,,0.03,0.2,0.0,-2.13
2015-01-27,,0.03,0.3,0.04,1.85
2015-01-28,,0.03,0.31,0.05,0.85
2015-01-29,,0.05,0.16,0.0,2.83
2015-01-30,,0.41,0.37,2.76,5.49
2015-01-31,,0.98,0.38,17.43,2.59
2015-02-01,,0.65,0.19,2.79,-2.5
2015-02-02,,0.36,0.31,4.81,-3.15
2015-02-03,,0.16,0.11,1.62,-0.66
2015-02-04,,0.06,0.2,2.61,-3.3
2015-02-05,,0.03,0.28,0.41,-6.25
2015-02-06,,0.03,0.3,0.56,-6.12
2015-02-07,,0.02,0.33,0.15,-5.56
2015-02-08,,0.02,0.29,0.01,-7.53
2015-02-09,,0.03,0.19,0.22,-3.94
2015-02-10,,0.04,0.28,0.12,-2.52
2015-02-11,,0.05,0.33,0.0,-0.8
2015-02-12,,0.03,0.35,0.11,-1.43
2015-02-13,,0.06,0.19,0.0,1.68
2015-02-14,,0.12,0.3,0.2,2.59
2015-02-15,,0.34,0.46,3.88,1.94
2015-02-16,,0.57,0.53,3.81,3.76
2015-02-17,,0.45,0.47,1.85,1.48
2015-02-18,,0.26,0.41,0.5,-1.5
2015-02-19,,0.15,0.38,0.04,-1.91
2015-02-20,,0.15,0.6,0.0,2.29
2015-02-21,,0.11,0.55,2.54,2.76
2015-02-22,,0.05,0.46,3.15,-0.31
2015-02-23,,0.27,0.59,0.46,2.23
2015-02-24,,0.6,0.5,13.04,2.54
2015-02-25,,0.43,0.55,5.87,-0.24
2015-02-26,,0.74,0.62,2.8,3.22
2015-02-27,,1.05,0.61,2.23,3.63
2015-02-28,,0.8,0.52,0.55,-0.47
2015-03-01,,0.8,0.94,0.03,5.98
2015-03-02,,0.8,1.09,0.0,9.96
2015-03-03,,0.64,0.82,0.0,7.74
2015-03-04,,0.47,0.84,0.12,6.63
2015-03-05,,0.35,0.57,0.36,-0.86
2015-03-06,,0.26,1.12,0.01,-0.46
2015-03-07,,0.19,2.0,0.0,7.77
2015-03-08,,0.13,2.19,0.0,8.63
2015-03-09,,0.09,1.88,0.0,5.31
2015-03-10,,0.06,2.04,0.0,7.29
2015-03-11,,0.05,1.9,0.0,8.79
2015-03-12,,0.04,1.98,0.0,8.27
2015-03-13,,0.04,1.81,0.0,8.79
2015-03-14,,0.03,0.87,0.03,1.89
2015-03-15,,0.03,0.91,0.26,0.38
2015-03-16,,0.03,0.66,0.39,-1.46
2015-03-17,,0.03,1.07,0.02,1.91
2015-03-18,,0.19,1.2,0.0,2.9
2015-03-19,,0.74,0.74,18.87,1.29
2015-03-20,,0.8,0.69,1.23,3.15
2015-03-21,,0.81,0.81,10.94,2.36
2015-03-22,,0.97,0.44,5.04,1.89
2015-03-23,,1.17,0.72,17.02,0.05
2015-03-24,,2.58,0.74,43.05,0.95
2015-03-25,,2.51,0.68,8.78,-0.6
2015-03-26,,2.34,0.88,0.49,-1.68
2015-03-27,,3.12,1.34,0.55,5.23
2015-03-28,,4.0,0.96,0.0,3.99
2015-03-29,,4.67,2.38,0.0,7.82
2015-03-30,,5.27,1.88,0.0,8.36
2015-03-31,,5.3,1.95,0.0,8.88
2015-04-01,,4.77,2.73,0.0,9.46
2015-04-02,,4.14,1.63,0.0,3.4
2015-04-03,,3.56,2.9,0.0,6.93
2015-04-04,,3.01,2.62,0.0,8.45
2015-04-05,,2.51,1.47,0.0,2.9
2015-04-06,,2.04,2.13,0.0,3.71
2015-04-07,,1.63,2.54,0.0,6.04
2015-04-08,,1.28,2.51,0.0,4.85
2015-04-09,,1.03,3.01,0.0,7.04
2015-04-10,,0.9,1.76,2.53,6.58
2015-04-11,,0.66,1.6,0.89,6.12
2015-04-12,,0.46,1.76,0.07,6.1
2015-04-13,,0.31,2.33,0.0,7.31
2015-04-14,,0.2,2.91,0.0,9.02
2015-04-15,,0.13,3.04,0.0,12.75
2015-04-16,,0.09,1.96,0.25,7.96
2015-04-17,,0.07,1.53,0.52,8.29
2015-04-18,,0.1,1.74,0.94,9.07
2015-04-19,,0.25,1.62,5.63,5.67
2015-04-20,,0.11,1.58,0.33,3.57
2015-04-21,,0.06,2.62,0.0,6.68
2015-04-22,,0.09,3.25,0.0,11.31
2015-04-23,,0.16,2.13,4.41,8.32
2015-04-24,,0.07,2.41,0.0,7.92
2015-04-25,,0.05,2.28,0.24,10.99
2015-04-26,,0.1,1.72,1.15,9.64
2015-04-27,,0.2,1.26,5.43,5.91
2015-04-28,,0.16,1.75,3.52,5.66
2015-04-29,,0.13,2.52,1.92,7.06
2015-04-30,,0.12,2.04,2.45,6.56
2015-05-01,,0.07,3.37,0.24,13.05
2015-05-02,,0.06,1.94,0.05,11.99
2015-05-03,,0.07,1.96,0.9,13.3
2015-05-04,,0.07,1.57,1.77,12.27
2015-05-05,,0.06,2.52,0.41,12.33
2015-05-06,,0.06,2.53,0.0,6.98
2015-05-07,,0.06,3.76,0.0,8.31
2015-05-08,,0.06,4.19,0.0,14.79
2015-05-09,,0.06,2.86,0.0,10.49
2015-05-10,,0.06,4.32,0.0,13.24
2015-05-11,,0.06,4.63,0.0,15.43
2015-05-12,,0.06,5.13,0.0,15.99
2015-05-13,,0.06,5.24,0.0,20.85
2015-05-14,,0.05,4.85,0.0,21.11
2015-05-15,,0.05,4.12,0.0,11.36
2015-05-16,,0.05,1.94,0.03,6.42
2015-05-17,,0.05,3.42,0.0,8.44
2015-05-18,,0.05,3.82,0.0,9.74
2015-05-19,,0.05,4.8,0.16,12.72
2015-05-20,,0.05,1.44,0.81,4.22
2015-05-21,,0.05,2.08,0.73,5.26
2015-05-22,,0.05,2.48,0.0,4.93
2015-05-23,,0.05,2.96,0.0,6.65
2015-05-24,,0.05,2.62,0.0,8.22
2015-05-25,,0.05,2.15,0.0,9.04
2015-05-26,,0.05,2.94,0.04,8.57
2015-05-27,,0.05,2.96,0.0,8.16
2015-05-28,,0.05,3.99,0.0,8.08
2015-05-29,,0.19,4.81,0.0,12.27
2015-05-30,,0.5,2.53,18.69,9.53
2015-05-31,,0.3,3.89,0.0,10.96
2015-06-01,,0.18,4.15,1.07,12.93
2015-06-02,,0.1,3.85,0.11,14.62
2015-06-03,,0.06,3.93,0.1,15.96
2015-06-04,,0.05,3.49,0.36,16.7
2015-06-05,,0.05,4.59,0.0,17.26
2015-06-06,,0.05,4.58,0.0,14.9
2015-06-07,,0.05,4.1,0.0,15.1
2015-06-08,,0.05,4.19,0.25,15.15
2015-06-09,,0.06,4.11,0.01,15.08
2015-06-10,,0.57,2.9,18.26,14.23
2015-06-11,,1.83,1.86,32.45,12.32
2015-06-12,,2.01,1.84,11.5,10.35
2015-06-13,,1.78,2.86,4.14,10.69
2015-06-14,,1.5,2.37,3.03,9.99
2015-06-15,,1.39,2.31,2.17,8.56
2015-06-16,,1.49,2.41,11.19,10.66
2015-06-17,,1.14,2.65,0.0,9.62
2015-06-18,,0.84,2.5,0.0,8.63
2015-06-19,,0.57,4.78,0.0,12.06
2015-06-20,,0.37,3.6,0.0,10.53
2015-06-21,,0.22,5.26,0.0,13.09
2015-06-22,,0.16,5.54,0.0,16.2
2015-06-23,,0.46,4.18,12.02,16.76
2015-06-24,,0.24,3.79,0.02,11.75
2015-06-25,,0.12,5.05,0.0,14.31
2015-06-26,,0.07,4.89,0.0,16.57
2015-06-27,,0.06,4.94,0.0,17.85
2015-06-28,,0.06,5.8,0.0,18.4
2015-06-29,,0.06,6.22,0.0,19.29
2015-06-30,,0.06,5.63,0.0,21.98
2015-07-01,,0.06,6.25,0.01,23.42
2015-07-02,,0.15,6.2,5.24,21.08
2015-07-03,,0.08,4.89,0.0,18.52
2015-07-04,,0.06,6.35,1.3,20.63
2015-07-05,,0.06,6.15,0.0,20.83
2015-07-06,,0.06,5.19,0.0,19.59
2015-07-07,,0.06,5.94,0.0,22.57
2015-07-08,,0.06,6.25,0.0,19.09
2015-07-09,,0.06,3.25,0.0,12.1
2015-07-10,,0.06,5.69,0.0,17.75
2015-07-11,,0.06,6.41,0.0,18.78
2015-07-12,,0.05,4.99,0.0,16.36
2015-07-13,,0.05,5.62,0.0,17.72
2015-07-14,,0.05,6.07,0.04,18.49
2015-07-15,,0.05,6.33,0.0,19.87
2015-07-16,,0.05,5.71,0.0,21.41
2015-07-17,,0.09,4.41,0.15,21.33
2015-07-18,,0.17,4.31,11.55,20.24
2015-07-19,,0.1,4.25,2.1,18.53
2015-07-20,,0.06,4.39,0.0,18.26
2015-07-21,,0.11,4.25,0.48,20.69
2015-07-22,,0.3,3.95,18.81,19.1
2015-07-23,,0.14,3.54,0.03,16.12
2015-07-24,,0.07,4.72,0.0,19.2
2015-07-25,,0.06,4.33,0.88,17.78
2015-07-26,,0.05,3.21,0.0,12.84
2015-07-27,,0.05,5.44,0.0,18.32
2015-07-28,,0.05,4.6,0.0,16.9
2015-07-29,,0.05,5.14,0.0,18.34
2015-07-30,,0.05,4.69,0.03,18.05
2015-07-31,,0.06,2.23,3.61,14.11
2015-08-01,,0.05,1.53,2.11,12.08
2015-08-02,,0.05,3.67,0.22,13.41
2015-08-03,,0.05,5.36,0.0,19.49
2015-08-04,,0.05,3.64,0.8,20.1
2015-08-05,,0.05,3.6,0.0,18.08
2015-08-06,,0.05,5.49,0.0,19.03
2015-08-07,,0.05,5.54,0.0,19.86
2015-08-08,,0.05,4.76,0.85,18.72
2015-08-09,,0.05,1.64,0.46,9.77
2015-08-10,,0.05,3.61,0.08,12.86
2015-08-11,,0.04,5.04,0.0,19.22
2015-08-12,,0.04,4.3,0.43,19.46
2015-08-13,,0.04,3.95,0.0,18.94
2015-08-14,,0.04,3.23,0.89,14.08
2015-08-15,,0.04,2.16,0.05,13.09
2015-08-16,,0.04,2.32,0.0,10.69
2015-08-17,,0.04,2.43,1.39,14.81
2015-08-18,,0.04,2.56,0.0,14.34
2015-08-19,,0.04,2.58,0.0,10.81
2015-08-20,,0.04,4.24,0.0,14.97
2015-08-21,,0.04,4.16,0.0,17.42
2015-08-22,,0.05,3.36,5.13,19.5
2015-08-23,,0.04,2.76,0.69,17.25
2015-08-24,,0.04,3.56,0.06,12.83
2015-08-25,,0.04,3.22,0.03,10.95
2015-08-26,,0.04,3.52,0.0,15.39
2015-08-27,,0.04,3.79,0.0,17.9
2015-08-28,,0.04,3.59,0.0,17.98
2015-08-29,,0.04,4.42,0.0,19.31
2015-08-30,,0.04,4.31,0.0,21.75
2015-08-31,,0.06,3.88,6.77,19.59
2015-09-01,,0.05,2.22,1.86,15.48
2015-09-02,,0.11,1.48,10.99,12.06
2015-09-03,,0.21,1.77,11.5,13.5
2015-09-04,,0.19,1.3,10.0,9.99
2015-09-05,,0.09,1.18,1.5,6.48
2015-09-06,,0.05,2.24,0.0,8.77
2015-09-07,,0.04,2.69,0.0,9.41
2015-09-08,,0.04,1.94,1.01,9.4
2015-09-09,,0.04,2.92,0.0,12.07
2015-09-10,,0.04,2.34,0.25,15.55
2015-09-11,,0.04,1.93,0.11,12.8
2015-09-12,,0.04,3.2,1.25,17.34
2015-09-13,,0.04,2.13,0.81,15.69
2015-09-14,,0.04,1.74,0.51,11.99
2015-09-15,,0.04,1.96,0.0,11.61
2015-09-16,,0.04,1.38,1.25,10.59
2015-09-17,,0.04,1.58,0.71,10.52
2015-09-18,,0.04,1.26,1.88,5.97
2015-09-19,,0.04,1.6,0.0,8.29
2015-09-20,,0.04,2.29,0.0,10.32
2015-09-21,,0.03,2.82,0.0,12.55
2015-09-22,,0.03,2.93,0.0,12.73
2015-09-23,,0.03,2.08,0.0,12.2
2015-09-24,,0.03,1.05,0.92,7.83
2015-09-25,,0.03,1.61,0.0,11.47
2015-09-26,,0.03,2.26,0.0,12.8
2015-09-27,,0.03,1.7,0.0,11.64
2015-09-28,,0.03,1.97,0.0,8.98
2015-09-29,,0.03,1.46,0.0,9.74
2015-09-30,,0.03,1.74,0.0,11.84
2015-10-01,,0.03,1.12,0.24,9.52
2015-10-02,,0.02,2.12,0.0,10.28
2015-10-03,,0.02,1.06,0.0,7.77
2015-10-04,,0.03,1.67,0.0,9.97
2015-10-05,,0.1,1.3,8.86,12.75
2015-10-06,,0.09,1.18,2.67,13.44
2015-10-07,,0.04,0.95,0.75,9.61
2015-10-08,,0.03,0.76,0.0,6.08
2015-10-09,,0.03,1.09,0.0,7.24
2015-10-10,,0.02,1.25,0.0,9.39
2015-10-11,,0.02,1.39,0.0,12.93
2015-10-12,,0.03,0.79,1.19,9.96
2015-10-13,,0.03,0.78,3.67,9.84
2015-10-14,,0.03,0.63,0.07,5.38
2015-10-15,,0.02,0.88,0.0,2.94
2015-10-16,,0.02,0.98,0.0,3.19
2015-10-17,,0.02,0.69,0.0,6.9
2015-10-18,,0.02,1.02,1.79,12.95
2015-10-19,,0.11,0.78,1.29,12.52
2015-10-20,,0.36,0.66,21.23,9.95
2015-10-21,,0.19,0.57,0.0,6.9
2015-10-22,,0.08,0.61,0.0,4.45
2015-10-23,,0.03,0.51,0.0,6.12
2015-10-24,,0.02,0.66,0.0,12.84
2015-10-25,,0.02,0.65,0.53,11.82
2015-10-26,,0.02,0.53,0.0,11.24
2015-10-27,,0.06,0.62,3.28,10.86
2015-10-28,,0.05,0.48,3.32,7.05
2015-10-29,,0.04,0.42,1.16,7.49
2015-10-30,,0.03,0.47,0.0,10.84
2015-10-31,,0.02,0.51,0.0,11.86
2015-11-01,,0.02,0.32,0.0,7.3
2015-11-02,,0.41,0.2,0.01,8.39
2015-11-03,,1.25,0.47,33.65,5.88
2015-11-04,,1.26,0.39,10.91,6.79
2015-11-05,,1.02,0.37,1.22,8.04
2015-11-06,,0.78,0.43,0.14,9.1
2015-11-07,,0.58,0.31,0.0,11.51
2015-11-08,,0.42,0.27,0.0,12.54
2015-11-09,,0.28,0.13,0.0,9.97
2015-11-10,,0.18,0.37,0.0,11.58
2015-11-11,,0.11,0.35,0.0,11.06
2015-11-12,,0.06,0.37,0.01,10.23
2015-11-13,,0.03,0.35,0.0,8.98
2015-11-14,,0.02,0.08,0.0,7.41
2015-11-15,,0.02,0.06,0.0,7.36
2015-11-16,,0.02,0.32,0.0,7.42
2015-11-17,,0.02,0.51,0.7,8.84
2015-11-18,,0.02,0.62,1.46,8.98
2015-11-19,,0.02,0.39,0.0,9.35
2015-11-20,,0.02,0.2,0.0,8.83
2015-11-21,,0.07,0.61,3.17,10.26
2015-11-22,,0.06,0.15,3.97,1.74
2015-11-23,,0.02,0.06,1.34,-1.6
2015-11-24,,0.02,0.24,2.2,-0.33
2015-11-25,,0.04,0.34,1.29,2.39
2015-11-26,,0.04,0.59,0.87,5.67
2015-11-27,,0.02,0.53,1.43,4.98
2015-11-28,,0.02,0.25,0.0,7.05
2015-11-29,,0.02,0.03,0.67,-0.06
2015-11-30,,0.02,0.39,0.0,5.21
2015-12-01,,0.02,0.67,0.0,5.39
2015-12-02,,0.02,0.84,0.0,7.94
2015-12-03,,0.02,0.49,0.0,5.38
2015-12-04,,0.01,0.37,0.0,6.33
2015-12-05,,0.01,0.28,0.0,7.38
2015-12-06,,0.01,0.37,0.0,6.82
2015-12-07,,0.01,0.18,0.0,6.18
2015-12-08,,0.01,0.06,0.0,5.53
2015-12-09,,0.01,0.16,0.11,6.56
2015-12-10,,0.01,0.02,0.03,4.03
2015-12-11,,0.01,0.11,0.0,3.91
2015-12-12,,0.01,0.18,0.0,4.92
2015-12-13,,0.01,0.0,0.0,1.92
2015-12-14,,0.01,0.2,0.0,4.74
2015-12-15,,0.01,0.31,0.04,6.37
2015-12-16,,0.01,0.31,0.0,6.47
2015-12-17,,0.01,0.48,0.0,8.96
2015-12-18,,0.01,0.38,0.0,8.16
2015-12-19,,0.01,0.42,0.0,9.47
2015-12-20,,0.01,0.55,0.0,9.58
2015-12-21,,0.01,0.14,0.0,5.27
2015-12-22,,0.01,0.06,0.0,4.14
2015-12-23,,0.01,0.23,0.0,4.48
2015-12-24,,0.01,0.35,0.0,6.0
2015-12-25,,0.01,0.14,0.0,4.97
2015-12-26,,0.01,0.22,0.0,5.92
2015-12-27,,0.01,0.34,0.0,5.55
2015-12-28,,0.01,0.51,0.0,5.95
2015-12-29,,0.01,0.05,0.48,4.22
2015-12-30,,0.01,0.01,0.0,2.99
2015-12-31,,0.01,0.29,0.22,5.64
2016-01-01,,0.01,0.12,0.04,1.93
2016-01-02,,0.18,0.07,7.05,4.57
2016-01-03,,0.09,0.05,0.04,1.74
2016-01-04,,0.41,0.44,6.91,5.33
2016-01-05,,0.74,0.22,17.98,1.42
2016-01-06,,0.47,0.02,0.11,0.33
2016-01-07,,0.31,0.09,0.23,1.49
2016-01-08,,0.26,0.55,1.53,8.38
2016-01-09,,0.3,0.03,1.62,7.02
2016-01-10,,1.43,0.06,6.73,5.16
2016-01-11,,3.34,0.19,15.14,4.26
2016-01-12,,3.07,0.02,0.18,1.73
2016-01-13,,2.61,0.01,0.04,-0.77
2016-01-14,,2.35,0.2,0.0,3.14
2016-01-15,,2.11,0.23,4.21,2.05
2016-01-16,,1.76,0.26,0.87,-1.21
2016-01-17,,1.47,0.03,0.05,-4.17
2016-01-18,,1.28,0.28,0.11,2.51
2016-01-19,,1.09,0.09,2.12,0.1
2016-01-20,,0.88,0.04,0.11,0.01
2016-01-21,,0.71,0.06,0.0,1.22
2016-01-22,,0.56,0.25,0.0,5.39
2016-01-23,,0.43,0.33,0.52,7.6
2016-01-24,,0.31,0.14,0.02,7.74
2016-01-25,,0.2,0.38,0.0,9.9
2016-01-26,,0.12,0.1,0.0,7.13
2016-01-27,,0.07,0.11,0.0,6.68
2016-01-28,,0.07,0.13,0.0,6.58
2016-01-29,,0.63,0.36,13.59,3.4
2016-01-30,,0.62,0.35,5.13,0.96
2016-01-31,,0.59,0.18,0.0,4.08
2016-02-01,,0.5,0.42,0.0,6.39
2016-02-02,,0.3,0.15,0.0,7.37
2016-02-03,,0.16,0.29,0.0,6.8
2016-02-04,,0.09,0.27,1.69,0.76
2016-02-05,,0.04,0.1,0.14,1.1
2016-02-06,,0.04,0.35,0.0,4.32
2016-02-07,,0.37,0.23,7.04,2.83
2016-02-08,,0.25,0.24,0.0,2.12
2016-02-09,,0.13,0.43,0.22,6.56
2016-02-10,,0.12,0.51,1.2,4.91
2016-02-11,,0.32,0.49,5.27,6.21
2016-02-12,,0.43,0.44,4.78,6.33
2016-02-13,,0.49,0.73,5.14,9.21
2016-02-14,,0.83,0.45,8.32,6.05
2016-02-15,,0.64,0.4,7.39,-0.09
2016-02-16,,0.4,0.36,1.99,-3.04
2016-02-17,,0.2,0.17,0.14,-7.47
2016-02-18,,0.09,0.39,1.35,0.43
2016-02-19,,0.06,0.38,1.21,-2.71
2016-02-20,,0.16,0.49,0.0,-0.3
2016-02-21,,0.37,0.76,0.0,3.97
2016-02-22,,0.3,0.83,0.0,4.6
2016-02-23,,0.15,0.55,0.0,3.46
2016-02-24,,0.06,0.64,0.0,4.32
2016-02-25,,0.04,0.6,1.21,4.96
2016-02-26,,0.06,0.52,1.51,2.5
2016-02-27,,0.14,0.54,8.35,0.46
2016-02-28,,0.08,0.45,4.87,-2.13
2016-02-29,,0.06,0.39,3.94,-0.29
2016-03-01,,0.11,0.62,0.21,-0.88
2016-03-02,,0.47,1.0,0.19,3.78
2016-03-03,,0.71,0.98,0.0,5.01
2016-03-04,,0.59,0.79,0.0,1.98
2016-03-05,,0.52,0.63,1.54,0.87
2016-03-06,,0.34,0.77,0.38,0.46
2016-03-07,,0.19,0.75,2.35,0.11
2016-03-08,,0.11,0.63,1.6,-0.69
2016-03-09,,0.09,0.69,0.36,-0.23
2016-03-10,,0.09,0.77,6.19,1.16
2016-03-11,,0.04,0.63,3.25,-0.84
2016-03-12,,0.04,0.71,0.37,-0.61
2016-03-13,,0.07,0.75,0.01,-1.69
2016-03-14,,0.09,0.95,0.0,0.04
2016-03-15,,0.09,0.64,3.28,-2.46
2016-03-16,,0.21,1.24,0.56,2.13
2016-03-17,,0.12,0.72,0.47,0.38
2016-03-18,,0.12,0.98,0.0,1.47
2016-03-19,,0.45,1.11,3.49,4.07
2016-03-20,,0.51,0.8,5.68,2.3
2016-03-21,,0.4,0.92,0.0,2.93
2016-03-22,,0.29,0.99,0.01,3.67
2016-03-23,,0.18,0.88,0.2,1.36
2016-03-24,,0.13,1.11,0.0,0.86
2016-03-25,,0.22,2.2,0.0,6.86
2016-03-26,,0.33,1.14,2.14,6.24
2016-03-27,,0.33,1.44,1.16,7.36
2016-03-28,,0.26,1.79,0.07,5.98
2016-03-29,,0.19,1.34,0.08,7.44
2016-03-30,,0.14,1.33,0.12,7.65
2016-03-31,,0.14,2.12,0.09,10.26
2016-04-01,,0.11,0.92,5.74,1.48
2016-04-02,,0.09,1.34,0.01,0.04
2016-04-03,,0.15,2.19,0.0,7.5
2016-04-04,,0.15,1.48,0.73,5.21
2016-04-05,,0.29,1.05,6.9,3.72
2016-04-06,,0.17,1.01,0.77,1.94
2016-04-07,,0.08,2.08,0.07,5.43
2016-04-08,,0.06,1.28,0.93,2.07
2016-04-09,,0.06,1.27,1.01,0.7
2016-04-10,,0.06,1.9,0.0,6.94
2016-04-11,,0.13,1.9,2.98,5.13
2016-04-12,,0.2,1.6,2.37,4.75
2016-04-13,,0.38,1.37,7.2,4.06
2016-04-14,,0.26,2.04,0.03,6.11
2016-04-15,,0.13,2.16,0.08,8.41
2016-04-16,,0.08,2.45,0.0,9.65
2016-04-17,,0.1,1.64,3.4,6.58
2016-04-18,,0.05,1.95,0.09,5.2
2016-04-19,,0.05,2.74,0.0,7.43
2016-04-20,,0.54,1.44,8.3,7.17
2016-04-21,,0.71,1.41,5.04,6.08
2016-04-22,,0.6,1.98,1.1,6.41
2016-04-23,,0.98,1.41,10.01,4.91
2016-04-24,,0.97,1.82,4.23,6.3
2016-04-25,,0.7,1.44,0.38,1.42
2016-04-26,,0.46,3.18,0.0,5.66
2016-04-27,,0.46,3.22,0.0,7.05
2016-04-28,,1.03,1.77,14.88,5.75
2016-04-29,,0.75,1.75,0.0,2.51
2016-04-30,,0.6,2.46,1.54,7.34
2016-05-01,,0.45,1.83,0.02,1.85
2016-05-02,,0.31,2.45,0.0,1.58
2016-05-03,,0.2,4.02,0.0,6.68
2016-05-04,,0.13,3.89,0.0,8.14
2016-05-05,,0.08,4.31,0.0,12.93
2016-05-06,,0.19,2.89,0.03,12.63
2016-05-07,,0.64,1.76,12.5,8.45
2016-05-08,,1.22,2.27,8.53,9.64
2016-05-09,,1.75,1.42,11.79,7.53
