SNCZI,e0_emo1_01,e0_emo1_02,e0_emo1_03,e0_emo1_04,e0_emo1_05,e0_emo1_06,e0_emo1_07,e0_emo1_08,e0_emo1_09,e0_emo1_10,e0_emo1_11,e0_emo1_12,e0_emo1_year,pr_emo1_01,pr_emo1_02,pr_emo1_03,pr_emo1_04,pr_emo1_05,pr_emo1_06,pr_emo1_07,pr_emo1_08,pr_emo1_09,pr_emo1_10,pr_emo1_11,pr_emo1_12,pr_emo1_year,ta_emo1_01,ta_emo1_02,ta_emo1_03,ta_emo1_04,ta_emo1_05,ta_emo1_06,ta_emo1_07,ta_emo1_08,ta_emo1_09,ta_emo1_10,ta_emo1_11,ta_emo1_12,ta_emo1_year,dis_efas5_01,dis_efas5_02,dis_efas5_03,dis_efas5_04,dis_efas5_05,dis_efas5_06,dis_efas5_07,dis_efas5_08,dis_efas5_09,dis_efas5_10,dis_efas5_11,dis_efas5_12,dis_efas5_yrmean,dis_efas5_yrmax,dis_efas5_yrmin
2235,0.2495785737929462,0.7187910293081032,1.7030565356462466,2.695075693756643,3.9212958679870424,5.267209541075157,6.110531459222908,5.183935988100859,2.9885700625602647,1.2852674452469612,0.3521008555714092,0.192784453052754,2.566594085391923,1.1781233898647934,1.3092773596512837,1.461844036531262,2.1618757701905755,1.4512198138961574,1.1440361286700478,0.453843219979165,0.7766410992122351,1.3326692167897074,1.7972695440565347,1.6321024953147791,1.4090592853246096,1.340111812151257,1.8211925566272231,3.1145229290300467,5.589130543640297,7.8026331785351335,12.007671133980141,16.878251793408634,20.279225045518324,20.167811391873325,15.620149488641758,10.883450571509517,5.447077388167846,2.6810239686670267,10.230793157870195,0.535014662756598,0.5487660944206002,0.647399804496579,0.9587272727272728,0.7894330400782008,0.5650909090909074,0.2179667644183785,0.2553372434017607,0.38026262626262636,0.5878201368523944,0.7139494949494946,0.5777712609970677,0.5638931443335217,3.833333333333333,0.052424242424242457
2261,0.42127744241530907,0.9296282442374547,2.1183869910380007,3.317654886028983,4.727064782573331,6.3421963055928545,7.071094262168788,6.119754869334276,3.7122198004915257,1.6343315761838608,0.5688679991722709,0.37633281682227865,3.1239488466415213,1.2905855987233292,1.421008186935147,1.550997298462182,1.9857089343859997,1.2768560333540406,0.6336671780626115,0.16489583653524628,0.24494001574620636,0.9874674301513358,2.1124481688295003,1.6015692887091044,1.970063264063971,1.2685258966145712,5.693506625320267,7.3283853346917605,9.956930658961205,12.22698213572454,16.57971872821931,21.818904890195288,25.545826534371923,25.261267729169113,20.59547827845872,15.441868657590357,9.532001136649738,6.580087503278127,14.754605168299175,0.028905180840664783,0.028122317596566585,0.027008797653958964,0.026969696969696987,0.025640273704789898,0.024818181818181878,0.024320625610948245,0.024467253176930655,0.025838383838383886,0.02848484848484854,0.028979797979798043,0.031739980449657965,0.027105567237612895,0.09969696969696973,0.024242424242424253
2262,0.7508402305417571,1.5081084183229396,2.7157086464316964,4.08791958298346,5.671338904405037,7.262693795531687,8.317905448865098,7.337858504214245,4.7121340708299115,2.640208981545207,1.1222818921762283,0.6697314152546875,3.913441536900333,2.1062032104230175,1.9071671932594962,2.0828037086167788,2.1722195305579315,1.1938028755570573,0.2579089620058905,0.027117876248240275,0.042217075842148635,0.914302790528422,2.255698413951122,2.773884119828422,2.8637614169292096,1.5472798104920715,10.518084688416208,11.704804432238632,14.075901677997697,16.016110543530395,19.574948746204843,23.56140580418134,26.781175809172243,27.169752150803134,23.775797736042676,19.80906137203541,14.500183708499176,11.813732069142286,18.311671630197132,0.9411632453567943,0.9416309012875553,0.9642619745845571,0.6387979797979828,0.18504398826979795,0.0784545454545453,0.04004887585532755,0.030107526881720817,0.0338787878787883,0.06943304007820163,0.23261616161616247,0.8909579667644176,0.41850970518116304,8.48909090909091,0.02909090909090911
2280,0.4660167225098505,0.9547253294084461,2.096079161031971,3.2302434556411974,4.592234113232714,6.210084016636165,7.063843793300356,6.073643807908074,3.6531145447432394,1.6556180164378176,0.611237350121291,0.4188465122770762,3.097829851164943,1.2482868742113715,1.203631173661551,1.3233147936825498,1.757076050082513,1.457133471822807,0.8400731095897997,0.3475655175648109,0.41424144087255815,1.0303818581387274,1.9800256550134776,1.7445945184830487,1.5285967485502452,1.2387151597146808,4.976621991515029,6.351871722405816,9.001137132631689,11.16446847337665,15.34298247256237,20.420037823494035,23.802866993528426,23.626101016532175,19.13220957553748,14.184918647404407,8.615297903752689,5.803122590054719,13.575156160070318,0.22870967741935583,0.25642703862661004,0.2534408602150541,0.2895151515151517,0.2546236559139785,0.18994949494949556,0.11501466275659906,0.09157380254154471,0.08524242424242467,0.11876832844574822,0.21309090909090994,0.24656891495601224,0.1947856988932669,0.9015151515151516,0.06969696969696972
2281,0.5887313149687365,1.0638983320013136,2.214797221087757,3.3716265654323077,4.746281890109371,6.3814524710780445,7.227440807243712,6.250603422974095,3.8551553083188606,1.8220314577527759,0.7485522839758131,0.5649063957314338,3.2488264121411303,1.4639692163196556,1.4487202965044625,1.5260180211206933,1.805618199365912,1.4157760856911143,0.6810907735070353,0.3027344941332156,0.3504107960789994,1.064930029160167,2.6312395633497725,2.1235620218125995,2.0024469915854843,1.40082810811406,6.827267244243348,8.258666733927353,10.752746790152258,12.78745702830228,16.80301260179089,21.73158810548108,25.010220584515135,24.94558788814153,20.82921940292975,15.934992225755112,10.47924364395816,7.7752709045768595,15.216173400278853,0.6229618768328495,0.6142381974248942,0.615855327468232,0.6297878787878789,0.44553274682307037,0.21249494949494666,0.10461388074291197,0.07198435972629534,0.15950505050505004,0.6561779081133935,0.9624242424242445,0.8526295210166193,0.49481257669894496,5.675151515151516,0.052424242424242457
2299,0.5402858214760572,1.1315799821248127,2.236516199853064,3.37182283533944,4.753386641411022,6.343558529169872,7.304488510913047,6.1755336419345115,3.6949164010057545,1.7953031121927039,0.7000254463818338,0.4674961464907446,3.221782280685111,0.937522862519106,0.9680055465805181,1.268623064794353,1.678074049893768,1.284926163066714,0.9579448972019181,0.3640456098088937,0.5478488470650758,1.3077713965713047,1.490147630054695,1.3260504260335841,1.1892688066142705,1.1088194909126319,5.241127718793536,6.622507951162404,9.036817574125232,11.337220244576233,15.504416510972575,20.41160356829865,23.856581970393833,23.753375136374494,19.33304283835671,14.607705229771335,9.003604296963625,6.152893480776517,13.778082500264825,0.08198435972629585,0.08185622317596616,0.08306940371456513,0.0860909090909087,0.09145650048875811,0.0950606060606058,0.09134897360703816,0.08183773216031211,0.07559595959595959,0.07513196480938424,0.0769797979797983,0.07816226783968772,0.08322378739109024,0.10848484848484848,0.0660606060606061
2303,0.34667920573948646,0.9116645798151074,1.941786563553768,3.101369542605949,4.612536904748933,6.134598222164192,6.87695838285215,5.848048086623176,3.458786314304429,1.6050394447930048,0.5234814684781612,0.29187168035041094,2.9829645744051283,1.5365477919123134,1.5642143015680052,1.8316351318644166,1.8058796179741314,1.1550315365017523,0.6089935926393596,0.07030716748102017,0.23940455788559392,0.8470554144867235,1.5361090209318018,1.8041863356217167,1.7524439867516253,1.2263813784909294,4.964188042951644,6.243883779228219,8.808828408854449,11.110902835865213,15.423266175438815,20.440452427334257,24.054338829491726,23.70235287199272,19.2212240845266,14.427349159794469,8.589237315779684,5.896669250389493,13.615022131504167,0.8965395894428152,0.9915879828326204,1.121534701857279,0.9090202020202023,0.6546823069403711,0.42638383838383903,0.33139784946236805,0.3639002932551335,0.5426262626262607,0.6655327468230672,0.9073131313131291,0.9698826979472142,0.7300909022858273,8.384848484848485,0.28757575757575765
2305,0.33422073330756374,0.7541683042150135,1.7783135489750934,2.814249369110724,3.9802805751649517,5.230355189665399,6.052173665075591,5.116126598733844,2.9675256425684147,1.2916938715841064,0.43420230271294713,0.29778849889416403,2.598433192781094,0.7282545800944247,0.6721334969425803,0.9300341932484972,1.5306316486622278,1.6126793238365595,1.193639593416836,0.6449721239621622,0.6960672088471265,1.2305544986354446,1.2367337511296679,1.232874449026404,0.8376101339271749,1.045581100330677,3.111869306019976,4.423759074919146,6.856629722185418,9.077103577769654,13.1559008407686,17.660592338292286,20.7570398793076,20.775156558084348,16.46364681070501,12.094723543813151,6.690566331975049,3.9255455445560616,11.287510721380011,0.10193548387096853,0.07950643776824122,0.09349951124144737,0.13741414141414166,0.18196480938416415,0.1735454545454541,0.14854349951124068,0.12349951124144655,0.11079797979798009,0.09572825024437985,0.09903030303030362,0.09184750733137892,0.11994718802668494,0.7503030303030302,0.03424242424242426
2324,0.4569350250272382,0.8532468741639745,1.748497792396727,2.8106483563630267,3.876815061182337,4.9302153195395615,5.43404808153971,4.5744570172077745,2.865549009797549,1.3941906454189081,0.5501766421571974,0.4314599972784306,2.503005925878361,1.2497803814302244,0.8771697686392567,1.6580027688223185,1.942607228418182,1.9249493861204525,1.3367913701265788,0.7599609136831321,1.0665848113508587,1.8205639678940195,1.969807677264785,2.12020928731889,1.2371647241928196,1.4982715330376137,5.368153294098663,6.363248545527578,8.405815237954638,10.617175100006238,14.285258166368173,18.453601160916413,21.236900695025163,21.512287749572934,17.94936886700717,14.077512078504292,8.997210649408474,6.218990617113977,12.825691596525605,0.10056695992179877,0.08817596566523637,0.12967741935483892,0.21561616161616137,0.2012316715542519,0.10700000000000018,0.06458455522971672,0.06281524926686255,0.07636363636363663,0.0923362658846533,0.13988888888888903,0.10062561094819171,0.11487085995821669,1.5154545454545454,0.03727272727272728
2327,0.33488030090725174,0.61450792975372,1.4605492693413038,2.307582891800187,3.301819818343818,4.1093034218056035,4.444170510547485,3.858178384609353,2.4110715535554017,1.1030209313855959,0.402978519537106,0.2799666735486679,2.060394406163194,2.9468903964368205,2.613608070443856,2.4103018299734287,2.4643479922080807,2.1117850122887973,1.865964396013361,0.9685007987943599,0.9654278280470658,1.5464932649288177,2.141701304993034,3.6997412093084265,2.9744613754026705,2.2209965351348613,4.596391666274544,5.4786771428551475,7.728941509571156,9.427984850936467,12.869219204081352,16.254033592012192,18.48029973989358,19.06045485801361,16.243817506173645,12.867982448254397,8.00676480069606,5.170224033535255,11.380627736551599,1.3551808406647077,1.4708261802575162,1.4295894428152547,1.0431515151515103,0.7972825024437853,0.7004848484848458,0.47047898338221866,0.4236461388074376,0.45282828282828874,0.549511241446728,0.7430202020201941,1.2320430107526814,0.8863061583724076,9.686363636363637,0.4100000000000001
2338,0.3307280944434872,0.5981948131525139,1.413857998597715,2.2409810061406605,3.1959995883767323,3.914163071579403,4.203937518631608,3.672927619425083,2.326872879868806,1.0718033302098309,0.3788534882089483,0.2701059849153274,1.9758404318338638,3.1684375678681618,2.8735865644725638,2.612616000213034,2.6143504613451896,2.0944073784499877,1.7432077000893633,1.0539080724484293,0.9940119139740439,1.6029549456745942,2.250141307297718,3.900485820586516,3.257078876746987,2.3418299642575673,4.729014688246553,5.474875999314815,7.57202892886695,9.19520607488324,12.467260192915841,15.675397569482977,17.798126407149716,18.392911313449417,15.797576189522792,12.635123700107414,7.976730974741054,5.260503195184315,11.111729762849212,1.4660312805474034,1.5524785407725274,1.537214076246328,1.1691414141414076,0.7821896383186633,0.5496666666666632,0.32913000977516815,0.2810948191593336,0.31281818181818116,0.4976930596285439,0.7236464646464644,1.3574975562072285,0.8768822312502966,13.741515151515154,0.25999999999999984
2345,0.20562442599910183,0.5204060665805686,1.4036255999161467,2.2566484438650534,3.330593065082852,4.536113046034418,5.336068762245999,4.59525008961369,2.6047463937239215,1.063360788925885,0.28756833575332874,0.17302717113296306,2.202876251714906,1.4789503111983335,1.3484798241168103,1.576542285544104,2.146639908504945,2.0874530870719146,1.7200451729311184,0.8329172838015667,0.9554274837861524,1.6151321528747564,1.8747957391254257,2.288986013480815,1.7549696819028768,1.6389146742625784,0.9699776899740387,1.8406517404798168,4.2210118780467925,5.936147304257434,9.620818700978235,13.73535154419716,16.50215028621118,16.792899889680296,13.250213373791087,9.3350777301504,4.218599040185882,1.7911087589628378,8.220343527704332,0.34527859237536523,0.383154506437767,0.3536070381231659,0.3765353535353545,0.3752492668621717,0.36952525252525226,0.3213098729227768,0.3106158357771279,0.481626262626263,0.3440469208211146,0.34024242424242385,0.3609481915933524,0.3630360964234756,1.2606060606060607,0.2745454545454545
2346,0.23952689744596517,0.5673730698426138,1.5041582043103343,2.50899870087101,3.701287690233275,4.806514770936484,5.3005052695409525,4.468436054411987,2.6344875023220524,1.054204579774119,0.31231104758141254,0.19815731427332073,2.284367457131576,1.4092677967164953,1.1188286205915066,1.7306787693210288,2.5893259844008947,2.1893193762815892,1.577694004456362,0.9586262461753928,1.0535056124239222,1.956191405149487,2.4334724287250746,2.2567427465743903,1.656726369784484,1.7450780880097434,2.5531166084773043,3.8604258899297164,6.347253041062868,8.504118980075976,12.60887838097495,16.940467408209138,19.712145516366668,19.83214011616488,15.703628720659198,11.508014491110137,6.100495537043069,3.2208825179678353,10.611430104250022,0.3183675464320618,0.29526824034334714,0.40023460410557155,0.5599797979797978,0.49841642228738975,0.26125252525252507,0.06282502443792748,0.030136852394917313,0.05049494949494946,0.13565982404692117,0.28953535353535276,0.33078201368523835,0.26896013582943756,1.8475757575757576,0.01272727272727273
2348,0.39400440630807293,0.746116618250093,1.7198041966467192,2.6952146537376174,3.889250937561602,5.401806636290117,6.174919794964534,5.274820933011037,3.096915030057984,1.3295200918368697,0.505693150979024,0.41714539666227013,2.6482259465664217,2.312289597201439,1.7778200380722222,1.8635980559004068,2.2187230193792877,2.076623839858322,1.2105870666349838,0.5212744428962378,0.5276717741662802,1.2036562056962115,2.510044178354189,3.020011214964795,2.495334711465675,1.8106089644678307,2.191478692049141,3.063716459028071,5.510103094442962,7.392289375374564,11.365810694386008,16.41077090080338,19.772111004282188,19.737134699481206,15.45440997354912,10.800423725084825,5.357650529885326,3.224673663321252,10.063546735489762,0.30734115347018437,0.4507403433476363,0.33896383186705586,0.4570909090909073,0.3423558162267821,0.2325858585858588,0.14764418377321545,0.13685239491691062,0.12579797979797838,0.13047898338220812,0.20766666666666617,0.4098044965786895,0.2728040249791879,1.793636363636364,0.09121212121212123
2350,0.47703945072675497,1.123981508238505,2.2614277741659654,3.4961272386589437,5.058692280498068,6.699732067970315,7.548105903384972,6.558841360629129,4.047039134875693,1.9938530863380153,0.7077165286160177,0.42797579700860106,3.379581163101538,1.6056443336281496,1.647437043753926,1.7396207233384604,1.8362949480053339,1.16132285028199,0.41552949792763094,0.0398025533224466,0.15303881891048582,0.7845714979259429,1.5841939781754852,2.0857483186715546,2.004373945452226,1.2515519193117541,7.192581296476917,8.652055636048317,11.141679521092922,13.260489244653721,17.33347152381815,22.0518935954932,25.575994014273874,25.489389372011782,21.240521385693793,16.740233823584205,10.972222800206657,8.335091785834566,15.705104712223468,0.280078201368527,0.25350858369098855,0.26545454545454705,0.2304242424242432,0.17025415444770411,0.0741212121212109,0.05023460410557108,0.05036168132942252,0.059848484848483686,0.07740957966764316,0.14678787878787902,0.19927663734115555,0.15437954437707446,0.7342424242424241,0.050000000000000024
2351,0.3644355708373144,0.7150571353397783,1.6793237392620375,2.6631690051519508,3.775765816778498,5.020581231875853,5.715443169033539,4.8351904769097604,2.8450999417690315,1.2514772445458704,0.45490753639846887,0.3264788142637598,2.4808159678866932,0.9561757658093208,0.7781181259651853,1.1808737597735743,1.8138816449211468,1.9602761142558298,1.518675799122447,0.8068795356637082,0.6730425461971056,1.149273430534422,1.5312238348831622,1.5212931742582405,0.9658715650827313,1.2385590239119875,3.7161162487492474,4.71532000680634,7.068794992414621,9.042807713418146,12.963754336505342,17.35924547898649,20.177582156273626,20.28519575243938,16.466577601673627,12.370752057721537,7.129260792693293,4.473139570482468,11.350883492862279,0.052258064516128695,0.04690987124463516,0.10524926686217023,0.15985858585858598,0.1551026392961879,0.09504040404040426,0.03687194525904196,0.011886608015640222,0.025080808080808252,0.04241446725317691,0.061717171717171775,0.051221896383186735,0.07031020285949552,1.6406060606060608,0.0009090909090909091
2362,0.4650316426779926,0.952866801056739,2.0936074104243825,3.22641576733252,4.585711448656382,6.202776893461594,7.05630692871668,6.0661113024457105,3.646766012124341,1.6509075914077163,0.609078463498089,0.41769282984113065,3.093449039106709,1.2415268252964815,1.197517218488257,1.3173906613577036,1.7555524624510281,1.4591588289236492,0.84565019356472,0.34989840793582716,0.41695052125784327,1.030437158694335,1.96759865998829,1.7335674991550252,1.517428119906627,1.2351947406945374,4.93363007267287,6.305748583676739,8.956306999280706,11.122224307541895,15.302680154466676,20.381716501833214,23.76426686802451,23.58644614121781,19.085844263404308,14.139997882227744,8.570053642747379,5.7595591793730785,13.532421116191712,0.21598240469208216,0.24523605150214575,0.24901270772238485,0.2962626262626262,0.2559921798631477,0.1797878787878789,0.09454545454545407,0.07097751710654919,0.09119191919191894,0.15131964809384127,0.21952525252525262,0.23867057673509298,0.19192256950824196,0.8936363636363636,0.05727272727272731
2366,0.4496371397803113,1.051475417988111,2.0226425036627758,3.2634430578862776,4.565021928920541,5.930309472059963,6.513105774438509,5.5477276652439595,3.4240267350517137,1.7202807271294114,0.6532610208426386,0.36291527708902377,2.9691202689940863,0.8485870247456188,0.6304375425544083,1.1533521043996118,1.0321416929655831,0.713133892358166,0.5293023508688849,0.07349257549190874,0.3061240676234914,1.0501627461343293,0.7764167611604763,1.005114568379764,0.8606614760120462,0.7474255785247078,6.2256132073095936,7.380163105364585,9.255059614260468,11.479555006490813,15.164544264941622,19.491498451040247,22.50650099272369,22.8093094271066,19.19532399418378,15.130172274096388,10.011360935610954,7.100452160985298,13.84753446890639,0.001466275659824048,0.001158798283261803,0.0010557184750733142,0.0009090909090909095,0.0009090909090909095,0.0009090909090909095,0.0009090909090909095,0.0007526881720430111,0.0006060606060606064,0.0006060606060606064,0.0006060606060606064,0.0006060606060606064,0.0008740628834947207,0.0015151515151515152,0.0006060606060606061
2380,0.4501372819924809,0.9052974420715555,2.0273638453884444,3.1668464195848713,4.578900033893939,6.116260355169123,6.886836132579069,5.967624242937344,3.6294707627007456,1.6479577660444078,0.59709675659736,0.4272435732069311,3.0457194963340135,1.5547348144822017,1.5122224605185903,1.517437276405058,1.8941120169072287,1.3402441151300086,0.7021512123074963,0.26933311430540025,0.3023071946249538,1.1141496850575545,2.8131997473565162,2.298114740388642,2.1067511002158357,1.4510605860097547,5.427576205047268,6.926933273908886,9.325142555718081,11.275110362515305,15.214005379383165,19.843175942970046,22.965944400164624,22.954936887045644,19.101488838773786,14.326528799032769,8.972847808769556,6.292277547035581,13.58853876868808,1.0934115347018554,1.1384012875536489,1.0726783968719473,1.1159393939393942,0.7329716520039118,0.45823232323232294,0.31624633431085003,0.2861290322580633,0.4326464646464626,1.0145845552297181,1.290212121212121,1.4321505376344064,0.8636977885751745,12.399696969696969,0.23939393939393946
2430,0.5909003089213942,0.9177694384232483,1.9071161558201586,2.9135854364645604,4.204394300895236,5.740779616375162,6.553523479202509,5.626149976474915,3.323712213111646,1.529705669290276,0.7060089930271108,0.5873886341418441,2.8951104408707096,3.1243338432060126,2.5379391699445297,2.5539710567740657,3.165384530319804,2.9414112154685257,1.4396185645259767,0.5760018003563727,0.7935042506277757,1.6639255672836715,4.339944367647491,4.251047343490269,3.390900226911659,2.5643212352481988,4.2024578348759976,4.988410818412438,7.378323494165386,9.310885788665878,13.438947541622822,18.788112954900722,22.428360125186508,22.37806537493932,17.827344664660366,12.751723215610284,7.382690215569855,5.2165800827657325,12.215952241423388,0.2147605083088941,0.19645922746781075,0.17174975562072306,0.15749494949494947,0.1219354838709675,0.06947474747474751,0.04641251221896399,0.057311827956989185,0.10532323232323228,0.19674486803519045,0.21778787878787803,0.21145650048875725,0.14697643853763318,0.9881818181818184,0.0284848484848485
2431,0.22164243168418568,0.5969263185495151,1.6049010420940955,2.597526007348841,3.739321236503206,4.997199108022632,5.698479260633884,4.884853470826545,2.9196813906081998,1.1501656451707711,0.30662643321781863,0.19502997824410812,2.419806027076169,2.772224083141942,1.9995213469180384,1.917324415113395,2.1092728232789955,1.8694715265568196,1.044650504507496,0.5090042235894925,0.563771991409255,1.3634477547729433,3.0233187210549923,2.569987530409678,3.15826597113018,1.9091618365219465,2.0262980946634057,3.602957244788518,6.1831650503233755,7.905688063732603,11.40930016765613,15.529249396468654,18.377546096011223,18.317737157044174,14.936526873617462,10.43764679790825,5.462114701581874,2.8187690422966263,9.78377021807255,1.905855327468221,1.508025751072955,1.4572629521016582,1.3686868686868672,1.0678983382209195,0.6461212121212118,0.34000000000000175,0.3310361681329438,0.6140808080808063,1.0427077223851353,1.2628181818181765,1.6870087976539536,1.1009740544905602,7.875757575757577,0.18666666666666662
2441,0.42380104070590335,1.0335553568895794,2.2159017746283047,3.3808969624114757,4.762539474146108,6.317112737472611,7.0407221867308705,6.0816106229933125,3.728333090652119,1.7705617382583496,0.6072787788348517,0.37708689183646993,3.156910629832543,1.0964032250685047,1.0225776357954819,1.2307721893177634,1.5599542216776612,1.03209665001953,0.6249990225047569,0.09681116567657705,0.21718640883287557,0.8760069560805204,1.4782599313640095,1.46117709454408,1.527217108001098,1.0173663096574417,5.901744688135952,7.718411445737589,10.465879293196886,12.814701003739328,17.248670380369543,22.456576571801698,26.120845585857552,25.843098026100375,21.023012936717333,15.785523030531838,9.835977883531589,6.824596057551297,15.211255326758733,0.03502443792766448,0.02583690987124453,0.02652981427174971,0.028232323232323116,0.022404692082111398,0.018707070707070728,0.017390029325513173,0.01721407624633428,0.017828282828282797,0.01828934506353863,0.021070707070707014,0.028074291300098017,0.023048794706553404,0.12909090909090906,0.013636363636363641
2449,0.28002385611196146,0.5998415496168347,1.5442118094988233,2.4947382994974503,3.508155557067513,4.418224198288388,4.8278452132337835,4.20453503614297,2.6154837003259948,1.0865384291489686,0.3318492318550595,0.24972122831890353,2.1889072965578746,3.2716852073882876,2.562605523623035,2.3245868001018235,2.424053297547862,2.060517509370565,1.3734725816300355,0.7893336795558604,0.8594052398139018,1.635525790588613,3.4179541336681742,3.7576155973347563,3.462021700640926,2.3267966324739797,4.624752360021009,5.808639052048448,8.019462679167763,9.586864687216403,12.631708738041763,16.029208053242076,18.39465227807605,18.56288571604769,15.97935545420406,12.194881916978376,7.60438247885969,5.245123301955661,11.25258615235718,2.265689149560125,1.9534978540772558,1.710928641251227,1.4742727272727278,1.2348973607038138,1.0140606060606037,0.7833724340175962,0.5871358748778109,0.5659191919191916,0.955483870967745,1.6672828282828254,2.1301368523949233,1.359438583000451,7.200606060606059,0.4221212121212121
2461,0.4080025845690688,1.0833694778798475,2.2135701657856433,3.425245855673395,4.984403662667596,6.554882133970357,7.355385699696321,6.376027512993165,3.9317015670164666,1.9349995636520498,0.6422990839119361,0.34209462134750196,3.283489973111106,1.6191299650680413,1.668285833600241,1.7558786168685165,1.9121034386730047,1.1493686020184484,0.46550066042526844,0.049604769181168816,0.19450321299786827,0.8549550293365051,1.5423339566062018,2.0526324276491352,1.998245342982271,1.2683443944140573,6.202357567606434,7.632707934626758,10.182137204885832,12.34396631260111,16.516570940744842,21.312345648293544,24.935602085564724,24.72663978957011,20.346558301135747,15.728191812017446,9.876906662878364,7.224662574028136,14.792806492206168,0.304125122189638,0.2634978540772533,0.3146334310850436,0.2503131313131314,0.1687096774193546,0.03786868686868705,0.004007820136852372,0.004076246334310838,0.024292929292929404,0.06989247311827962,0.16878787878787888,0.22310850439882704,0.15229770419215738,1.1700000000000004,0.0
2463,0.4633536612066938,1.0714246254782052,2.274263091567441,3.4651471470341537,4.911725409219692,6.557600421134872,7.409557104343776,6.326490395696049,3.838911643293169,1.8248865054674512,0.658540398191021,0.40484097751154535,3.2798332534514487,0.9965291957592758,0.9881582193385386,1.1334081867148682,1.596064687136525,1.1452449302102783,0.8053078190172142,0.18662854794583286,0.3227713061738934,0.9900232037177146,1.508819209815122,1.384155999012897,1.3501792701486939,1.0325348588619143,5.673651615727624,7.392711533641227,10.10135754620254,12.464715879613703,16.832980544685967,22.055662661851056,25.635331751430954,25.341649110482702,20.572174392083678,15.44301336648294,9.559214683975837,6.532869861855418,14.841451134563906,0.035415444770284146,0.027124463519313316,0.031124144672531853,0.03978787878787923,0.03828934506353908,0.02899999999999993,0.023108504398826835,0.020078201368523802,0.020737373737373558,0.02386119257086982,0.029313131313131315,0.030586510263929716,0.029041102695492874,0.19606060606060607,0.01424242424242425
2469,0.42285653783589056,0.7612552252166421,1.6897318954283658,2.5751275646867176,3.4796806370524482,4.154792757768823,4.332877171936856,3.757526307045423,2.57188618622645,1.1852506478030311,0.4573511767305782,0.40963072278436713,2.1571387736251655,5.1129594843202835,3.9970331608883383,3.5448534938871847,3.528566999978038,2.801810607743811,1.68829848453252,1.1047218652580475,1.4617948510601229,2.3977686687476103,5.225822894369687,5.796485756531433,5.163680842781726,3.482904461044319,8.391288563186706,8.840545033052756,10.228868575156726,11.216159151539658,13.517455205423275,15.997928962322197,17.776761650689537,18.20681486474687,16.89465715909245,14.244072273213376,10.871649870005522,9.18912890381594,12.970224854343414,4.038035190615836,3.0410300429184547,2.438230694037148,2.1680606060606067,1.4970772238514158,0.7829393939393926,0.43830889540566836,0.38030303030302914,0.5693030303030303,1.969726295210165,3.4048686868686855,3.719648093841641,2.0331067898840183,19.76090909090909,0.07696969696969694
2470,0.29393511128503524,0.6092860435491404,1.5661480360658055,2.489070588771743,3.4826076375657395,4.320412354035811,4.668151700718079,4.136340764144532,2.6102864288922514,1.0915782514919516,0.34520138748765644,0.2665440473364819,2.165195654227909,3.5872066962384306,2.9083253852513424,2.6214510715905237,2.673176412749565,2.180071517415454,1.4390904656489087,0.863813813707499,0.9376824084739451,1.8037147406770877,3.5542136727133995,4.208223501573119,3.752309264176373,2.541499708539893,5.399351245231147,6.512290304562661,8.676847327125504,10.150403260943866,13.143829686434271,16.36056270406704,18.671162437483712,18.965430701583013,16.527641308428063,12.847020230801341,8.281900694213732,6.027389452065307,11.825570583872025,1.4977321603128144,1.4600643776824076,1.3066862170088032,1.1957979797979819,1.0486705767350926,0.9299797979797941,0.8832160312805396,0.8500586510263849,0.836161616161611,0.8629814271749754,0.932020202020203,1.224320625610951,1.084061429475533,3.967272727272727,0.7521212121212121
2483,0.37383822809070905,0.7705561456474368,1.8425297536691496,2.890774607056319,4.106343867958233,5.483719096641348,6.2719739795546845,5.369311719695844,3.2199766462499446,1.4069373538300671,0.4926600324987161,0.3526753473914031,2.726430821563904,1.555365091492775,1.1882839487010717,1.2787731870629622,1.7288419151129177,1.6539120577649937,1.1927684942757308,0.6332121329077184,0.6027928820782616,1.0475840258009341,2.074741048423567,1.9353498209148243,1.7461960686578895,1.3869996472989177,3.433530038788929,4.777836095350854,7.280753348863894,9.165142728102328,12.916854382260453,17.263696294842344,20.1054917938665,20.106517076725368,16.43572842665393,12.103320103586594,6.934005533399606,4.325053047681935,11.272819649964298,0.4355131964809401,0.356716738197425,0.3668132942326496,0.39340404040404053,0.3615542521994139,0.26094949494949427,0.12714565004887587,0.07441837732160278,0.10411111111111102,0.18951124144672454,0.30976767676767575,0.395415444770284,0.280850521836374,1.3136363636363635,0.05484848484848488
